# Percent efficiencies for sum of all SR bins, each SR bin, SR bin groups:
   mstop   mchi10    xsec (pb)      all SRs          SR1          SR2          SR3          SR4          SR5          SR6          SR7          SR8          SR9         SR10         SR11         SR12         SR13         SR14         SR15         SR16         SR17         SR18         SR19         SR20         SR21         SR22         SR23         SR24         SR25         SR26         SR27         SR28         SR29         SR30         SR31         SR32         SR33         SR34         SR35         SR36         SR37         SR38         SR39         SR40         SR41         SR42         SR43         SR44         SR45         SR46         SR47         SR48         SR49    hadronSRs    leptonSRs     shortSRs      longSRs      1DTkSRs  multiDTkSRs 
     750        1    5.000e-02      0.00767      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00293      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00177      0.00000      0.00141      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00155      0.00000      0.00612      0.00155      0.00471      0.00297      0.00767      0.00000 
     750       50    5.000e-02     12.77928      0.08688      0.00000      0.00493      0.00000      0.21775      0.00000      0.01511      0.00000      0.20534      0.00000      0.04108      0.00000      1.26241      0.03595      0.27657      0.00000      0.97435      0.01464      0.21682      0.03514      6.15662      0.00961      1.09327      0.00387      0.00000      0.00000      0.00000      0.00000      0.00362      0.00000      0.00000      0.00000      0.19149      0.02319      0.06342      0.00000      0.00730      0.00000      0.00000      0.00000      0.01132      0.00000      0.00000      0.00000      0.32029      0.00951      0.07492      0.00000      1.42388     10.65033      0.70507      9.53027      1.82513     11.35540      1.42388 
     750      100    5.000e-02     14.85341      0.06655      0.00000      0.02402      0.00000      0.18840      0.00000      0.08731      0.00000      0.22867      0.00000      0.09005      0.00008      1.15569      0.02294      0.44487      0.00000      1.20307      0.00920      0.36162      0.00000      6.08604      0.06411      2.13057      0.01798      0.00000      0.00000      0.00000      0.00000      0.00468      0.00000      0.00000      0.00000      0.18083      0.00000      0.08805      0.00000      0.00000      0.00000      0.00000      0.00000      0.00278      0.00000      0.00000      0.00000      0.36852      0.00309      0.08490      0.00000      1.93938     12.18118      0.73285      9.58457      3.32945     12.91403      1.93938 
     750      150    5.000e-02     14.37388      0.08072      0.00000      0.04669      0.01229      0.14007      0.00000      0.11880      0.00725      0.24642      0.04704      0.10583      0.00193      0.97896      0.00725      0.49519      0.02269      1.03870      0.02152      0.41503      0.06939      5.52161      0.06753      2.45965      0.09281      0.00000      0.00000      0.00000      0.00000      0.01270      0.00000      0.00959      0.00000      0.16795      0.00246      0.11574      0.00000      0.00526      0.00000      0.00121      0.00000      0.00000      0.00000      0.00000      0.00000      0.28599      0.00008      0.13661      0.00000      1.63892     11.99737      0.73758      8.62424      4.11071     12.73495      1.63892 
     750      200    5.000e-02     12.17267      0.06498      0.01868      0.01062      0.00341      0.17946      0.00299      0.04076      0.02696      0.20891      0.00412      0.12658      0.01147      0.80610      0.02470      0.51927      0.05758      0.84473      0.03113      0.34778      0.08654      3.95872      0.23210      2.55939      0.33717      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00185      0.00000      0.12429      0.00388      0.07481      0.00207      0.00000      0.00000      0.00000      0.00000      0.00213      0.00000      0.00000      0.00000      0.13248      0.01840      0.11899      0.00406      1.18556     10.50417      0.48295      6.65780      4.32931     10.98712      1.18556 
     750      250    5.000e-02      9.83430      0.01852      0.00543      0.02443      0.01492      0.10435      0.00508      0.04136      0.02937      0.08865      0.00896      0.13115      0.02290      0.49540      0.06554      0.39121      0.10242      0.65356      0.08262      0.40042      0.09281      2.92800      0.29121      2.20204      0.43794      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00182      0.00000      0.09666      0.00296      0.05280      0.02553      0.00000      0.00000      0.00076      0.00000      0.00000      0.00000      0.00187      0.00000      0.17030      0.00000      0.04628      0.00838      0.78864      8.63829      0.40737      5.01724      4.02842      9.04566      0.78864 
     750      300    5.000e-02      8.20891      0.06352      0.02114      0.03982      0.00530      0.08662      0.02157      0.06786      0.04883      0.15075      0.02239      0.08206      0.03493      0.49967      0.11642      0.38355      0.15115      0.42813      0.08829      0.34065      0.10698      2.09469      0.39881      1.50222      0.36521      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00134      0.00000      0.09694      0.00854      0.04944      0.02310      0.00239      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.14682      0.05169      0.11152      0.00988      0.58669      7.12057      0.50165      4.29837      3.32385      7.62222      0.58669 
     750      350    5.000e-02      6.64893      0.01317      0.00163      0.02328      0.00761      0.07393      0.00229      0.10678      0.03426      0.07327      0.01415      0.08200      0.05260      0.38564      0.12380      0.43265      0.18730      0.38864      0.08344      0.20791      0.08411      1.55302      0.27503      1.23558      0.47504      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02422      0.00442      0.03012      0.01899      0.00000      0.00000      0.00000      0.00000      0.00269      0.00000      0.00122      0.00000      0.06141      0.03634      0.04007      0.02703      0.48528      5.91713      0.24652      3.11711      3.04654      6.16365      0.48528 
     750      400    5.000e-02      5.39236      0.00508      0.00145      0.00553      0.00622      0.05739      0.00890      0.02021      0.03614      0.09618      0.02571      0.10343      0.06654      0.34004      0.08490      0.27954      0.25332      0.26765      0.07964      0.18759      0.12864      0.93823      0.27683      0.96996      0.52837      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00080      0.00000      0.03138      0.01893      0.01006      0.03145      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.09737      0.00274      0.05263      0.02174      0.35776      4.76751      0.26709      2.33244      2.70216      5.03460      0.35776 
     750      450    5.000e-02      4.52672      0.01389      0.04524      0.03092      0.05702      0.01317      0.00910      0.03282      0.04140      0.08074      0.02943      0.09659      0.07065      0.31653      0.16928      0.28781      0.36002      0.19463      0.06193      0.08219      0.09621      0.68488      0.20528      0.64548      0.38670      0.00000      0.00000      0.00104      0.00000      0.00000      0.00000      0.00000      0.00000      0.00672      0.00005      0.01893      0.02060      0.00000      0.00000      0.01863      0.00000      0.00000      0.00000      0.00000      0.01166      0.03475      0.01518      0.04450      0.02577      0.31695      4.01193      0.19785      1.88082      2.32896      4.20978      0.31695 
     750      500    5.000e-02      3.62766      0.00531      0.01345      0.00970      0.00169      0.01453      0.00165      0.03884      0.01896      0.06305      0.07370      0.04096      0.11125      0.24802      0.06869      0.26982      0.42862      0.16367      0.03441      0.08765      0.05455      0.45462      0.23400      0.41131      0.33174      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03267      0.00905      0.01912      0.02706      0.00186      0.00000      0.00084      0.00000      0.00000      0.00000      0.00201      0.00491      0.04226      0.00491      0.02800      0.04592      0.22890      3.18017      0.21860      1.46582      1.93294      3.39876      0.22890 
     750      550    5.000e-02      2.62753      0.00000      0.00952      0.00064      0.01976      0.01970      0.02746      0.01383      0.02014      0.09551      0.03308      0.10592      0.07072      0.19976      0.15604      0.29343      0.38626      0.08153      0.02043      0.06880      0.01576      0.22819      0.09149      0.22107      0.22947      0.00000      0.00000      0.00800      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00384      0.00819      0.01034      0.00000      0.00000      0.00000      0.00000      0.00221      0.00000      0.00000      0.00000      0.00209      0.01206      0.02627      0.01150      0.13456      2.40848      0.08450      0.98289      1.51008      2.49298      0.13456 
     750      567    5.000e-02      2.12942      0.01106      0.00000      0.01616      0.00093      0.06414      0.00660      0.02130      0.01727      0.06280      0.03703      0.05016      0.13291      0.22048      0.14291      0.22660      0.30251      0.05444      0.00467      0.05174      0.01457      0.13559      0.07111      0.18450      0.14956      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00663      0.00002      0.00000      0.01028      0.00445      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01906      0.00301      0.00535      0.01006      0.09150      1.97905      0.05887      0.83291      1.20500      2.03792      0.09150 
     750      583    5.000e-02      2.28954      0.01402      0.00086      0.01397      0.00636      0.04947      0.02186      0.03181      0.04261      0.07097      0.04525      0.09847      0.06838      0.21477      0.11912      0.26112      0.30797      0.02102      0.00571      0.03285      0.01269      0.23092      0.04775      0.15979      0.20628      0.00000      0.00000      0.00128      0.00000      0.00000      0.00000      0.00149      0.00112      0.01758      0.00532      0.01846      0.02205      0.00000      0.00000      0.00000      0.00000      0.00000      0.00175      0.00000      0.00000      0.00190      0.02205      0.01366      0.01638      0.08250      2.08401      0.12303      0.89030      1.31675      2.20704      0.08250 
     750      600    5.000e-02      1.75713      0.02408      0.00136      0.00705      0.01123      0.04926      0.00385      0.05216      0.02037      0.03808      0.03227      0.04194      0.07411      0.09795      0.07255      0.16931      0.19695      0.01387      0.00233      0.02223      0.00658      0.13910      0.08990      0.22244      0.20884      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00391      0.01143      0.01160      0.00893      0.00221      0.00000      0.00175      0.00000      0.00000      0.00000      0.00000      0.00000      0.00838      0.00424      0.00825      0.00617      0.09249      1.59778      0.06687      0.59475      1.06989      1.66464      0.09249 
     750      650    5.000e-02      1.00357      0.00344      0.00000      0.00609      0.00000      0.00867      0.00000      0.00850      0.02003      0.03125      0.03805      0.04493      0.07338      0.05931      0.05238      0.08198      0.11468      0.00329      0.00219      0.01159      0.01697      0.13054      0.03733      0.08917      0.09316      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00779      0.00234      0.00103      0.00098      0.00000      0.00000      0.00000      0.00000      0.00185      0.00000      0.00000      0.00000      0.00128      0.01131      0.00206      0.00429      0.04374      0.92691      0.03292      0.39101      0.56883      0.95983      0.04374 
     750      665    5.000e-02      2.03781      0.04081      0.00000      0.01037      0.01460      0.00688      0.01438      0.01773      0.02785      0.05901      0.01895      0.12860      0.02295      0.13707      0.09241      0.11981      0.28147      0.02203      0.00225      0.02445      0.01940      0.26928      0.08516      0.18270      0.18685      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01431      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.23849      1.78500      0.01431      0.76254      1.03678      1.79931      0.23849 
     800        1    3.260e-02      0.01098      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00426      0.00150      0.00000      0.00041      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00271      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00211      0.00576      0.00312      0.00738      0.00150      0.00888      0.00211 
     800       50    3.260e-02     11.55450      0.02682      0.00000      0.02926      0.00000      0.13265      0.00000      0.03874      0.00000      0.11830      0.00125      0.04775      0.00000      0.93358      0.00000      0.19578      0.00533      0.96795      0.04930      0.25715      0.01476      5.44560      0.09430      1.14561      0.00722      0.00000      0.00000      0.00000      0.00000      0.00441      0.00000      0.00000      0.00000      0.21520      0.00000      0.04339      0.00000      0.00089      0.00000      0.00000      0.00000      0.01340      0.00000      0.00000      0.00000      0.30588      0.00183      0.06704      0.00000      1.39112      9.51134      0.65204      8.31136      1.85201     10.16338      1.39112 
     800      100    3.260e-02     15.18212      0.08598      0.00000      0.03798      0.00000      0.23456      0.00000      0.05165      0.00000      0.31093      0.01408      0.03072      0.00000      1.12516      0.00981      0.32362      0.03536      1.26331      0.00001      0.38203      0.01426      6.29827      0.01788      2.09147      0.05331      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.28883      0.00143      0.04702      0.00801      0.00216      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.40670      0.00000      0.08715      0.00120      1.95922     12.38041      0.84250     10.05911      3.16379     13.22291      1.95922 
     800      150    3.260e-02     13.76161      0.03800      0.00056      0.01534      0.01483      0.16588      0.00353      0.05230      0.00225      0.16598      0.00000      0.06477      0.01219      0.88303      0.02667      0.32575      0.00901      1.11433      0.02358      0.43597      0.05060      5.72804      0.07894      2.26418      0.09518      0.00142      0.00000      0.00000      0.00000      0.00170      0.00000      0.00025      0.00000      0.12424      0.00000      0.09169      0.00618      0.00000      0.00000      0.00152      0.00000      0.00000      0.00000      0.00065      0.00092      0.28276      0.00000      0.12713      0.00000      1.55225     11.57089      0.63847      8.63864      3.57071     12.20936      1.55225 
     800      200    3.260e-02     12.87548      0.05639      0.00000      0.01111      0.02731      0.12603      0.00793      0.03542      0.00702      0.14013      0.00537      0.11292      0.00660      0.87387      0.02768      0.46399      0.02275      0.93713      0.04353      0.37374      0.03969      4.71140      0.20254      2.37232      0.21256      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.22440      0.00973      0.07817      0.00278      0.00000      0.00000      0.00000      0.00000      0.00211      0.00000      0.00942      0.00000      0.25559      0.00784      0.13918      0.00976      1.31906     10.81744      0.73898      7.63168      3.92474     11.55642      1.31906 
     800      250    3.260e-02     10.32556      0.02054      0.00335      0.01016      0.00623      0.08136      0.01554      0.03846      0.02461      0.14084      0.00123      0.05596      0.05127      0.53944      0.03704      0.30938      0.07199      0.85408      0.14654      0.37663      0.03733      3.27440      0.23291      2.13361      0.38348      0.00000      0.00000      0.00000      0.00000      0.00622      0.00000      0.00000      0.00000      0.09221      0.00284      0.10504      0.00492      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.18113      0.01316      0.10467      0.01228      0.95670      8.84637      0.52248      5.64285      3.72601      9.36885      0.95670 
     800      300    3.260e-02      8.81711      0.02115      0.00594      0.01410      0.01662      0.06328      0.00691      0.03398      0.03443      0.07528      0.00000      0.10602      0.03863      0.35674      0.03009      0.38769      0.11587      0.54122      0.05962      0.44749      0.14059      2.56630      0.30726      1.94234      0.46018      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00205      0.00000      0.05478      0.00504      0.06984      0.00880      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.08802      0.00358      0.07822      0.03468      0.70036      7.77173      0.34502      4.18521      3.93154      8.11675      0.70036 
     800      350    3.260e-02      7.32607      0.02644      0.00000      0.01510      0.01726      0.06564      0.00333      0.05566      0.04851      0.09867      0.03416      0.06092      0.04081      0.30349      0.10418      0.30716      0.24481      0.47913      0.16727      0.28488      0.10143      1.82620      0.35528      1.24442      0.66890      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04064      0.00466      0.02907      0.01467      0.00000      0.00000      0.01314      0.00000      0.00143      0.00000      0.00000      0.00000      0.09166      0.00791      0.09351      0.03841      0.43729      6.55366      0.33511      3.61010      3.27868      6.88878      0.43729 
     800      400    3.260e-02      6.26570      0.01430      0.00157      0.00118      0.01915      0.03513      0.02489      0.02962      0.01763      0.10886      0.09982      0.06719      0.04077      0.22786      0.11648      0.36029      0.28406      0.26928      0.10294      0.24110      0.14636      1.35202      0.27134      1.14554      0.52698      0.00000      0.00000      0.00000      0.01483      0.00000      0.02054      0.00000      0.00000      0.02857      0.00821      0.07761      0.01976      0.00758      0.00000      0.00000      0.00000      0.00000      0.00000      0.00112      0.00000      0.06829      0.04805      0.05139      0.06198      0.35339      5.50437      0.40794      2.80572      3.10659      5.91232      0.35339 
     800      450    3.260e-02      5.07930      0.02292      0.00153      0.00449      0.00103      0.03699      0.01502      0.02790      0.01922      0.07551      0.03533      0.12577      0.05067      0.32517      0.14283      0.24312      0.20059      0.20878      0.08982      0.20249      0.11265      1.04914      0.27735      0.73514      0.52047      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.01875      0.00493      0.01582      0.01358      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00093      0.00000      0.05958      0.01933      0.02382      0.00872      0.38989      4.52393      0.16547      2.38298      2.30643      4.68941      0.38989 
     800      500    3.260e-02      4.22278      0.01070      0.00000      0.00338      0.01553      0.00807      0.02625      0.03212      0.05859      0.09011      0.05004      0.08539      0.07530      0.30839      0.13385      0.24387      0.26322      0.19922      0.03603      0.11670      0.12705      0.58303      0.24108      0.69925      0.45203      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04221      0.00685      0.00603      0.02631      0.00000      0.00000      0.00000      0.00000      0.00277      0.00000      0.00000      0.00093      0.02080      0.01634      0.00546      0.02027      0.21562      3.85919      0.14798      1.77573      2.23144      4.00717      0.21562 
     800      550    3.260e-02      3.64382      0.01141      0.00258      0.01246      0.02555      0.00499      0.00008      0.01582      0.05683      0.07452      0.06138      0.07990      0.12279      0.23058      0.14871      0.27416      0.28640      0.10996      0.01032      0.07751      0.07019      0.50511      0.20676      0.41800      0.45754      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00153      0.00000      0.01641      0.00710      0.05097      0.01147      0.00000      0.00000      0.00359      0.00000      0.00000      0.00000      0.00103      0.00237      0.01593      0.00721      0.02438      0.00955      0.22875      3.26354      0.15153      1.41304      2.00204      3.41507      0.22875 
     800      600    3.260e-02      2.95067      0.01154      0.01636      0.00605      0.01871      0.02364      0.01475      0.01695      0.04526      0.06907      0.04713      0.07595      0.08662      0.23032      0.17997      0.28427      0.39311      0.09207      0.00003      0.08031      0.03581      0.25479      0.15369      0.24828      0.26986      0.00191      0.00000      0.00000      0.00000      0.00000      0.00000      0.00159      0.01045      0.00579      0.00002      0.00691      0.01581      0.00000      0.00000      0.00104      0.00000      0.00000      0.00000      0.00000      0.00000      0.01610      0.00397      0.02993      0.02877      0.17382      2.65455      0.12229      1.12117      1.65568      2.77684      0.17382 
     800      617    3.260e-02      2.29033      0.03783      0.00000      0.00736      0.01051      0.02563      0.01960      0.03522      0.03503      0.08283      0.07073      0.08681      0.10913      0.21787      0.08540      0.20580      0.32688      0.02883      0.03110      0.04496      0.02932      0.14998      0.09004      0.19417      0.14685      0.00284      0.00000      0.00020      0.00000      0.00000      0.00942      0.00000      0.00000      0.00247      0.00109      0.00197      0.01362      0.00112      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.02295      0.00000      0.01920      0.02113      0.12243      2.07187      0.09602      0.87972      1.28818      2.16790      0.12243 
     800      633    3.260e-02      2.18385      0.01405      0.00000      0.01158      0.00463      0.02868      0.00550      0.01734      0.07115      0.08832      0.05483      0.06596      0.08302      0.19798      0.08018      0.19883      0.28496      0.01994      0.01276      0.05798      0.00838      0.18819      0.08762      0.16565      0.20452      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.03876      0.00000      0.00471      0.00964      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00231      0.00383      0.01363      0.00287      0.04196      0.11411      1.95203      0.11771      0.83427      1.23547      2.06975      0.11411 
     800      650    3.260e-02      1.88012      0.00168      0.00739      0.02214      0.01524      0.01816      0.00956      0.04400      0.01679      0.03660      0.03117      0.07762      0.08714      0.16854      0.10748      0.15076      0.24006      0.01696      0.00000      0.05223      0.00577      0.16089      0.06528      0.10497      0.22696      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00886      0.00320      0.00000      0.02610      0.01953      0.00000      0.00000      0.00000      0.00000      0.00115      0.00000      0.00000      0.00712      0.00434      0.02565      0.00509      0.01513      0.09654      1.66740      0.11618      0.65805      1.12553      1.78357      0.09654 
     800      700    3.260e-02      1.19652      0.02718      0.01025      0.03731      0.00600      0.01022      0.01104      0.01958      0.01444      0.04071      0.01285      0.05139      0.01763      0.05984      0.05566      0.08046      0.13393      0.03482      0.00171      0.02672      0.01797      0.07075      0.08909      0.08824      0.19253      0.00000      0.00000      0.00000      0.01203      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00560      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00272      0.00000      0.00924      0.00181      0.05481      1.11030      0.03140      0.42683      0.71488      1.14171      0.05481 
     800      715    3.260e-02      1.97918      0.00812      0.00788      0.04321      0.02790      0.00252      0.02180      0.00998      0.01972      0.07737      0.04102      0.09719      0.06994      0.07497      0.12729      0.24620      0.21825      0.00551      0.00389      0.02850      0.02494      0.16822      0.10274      0.17041      0.25233      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00328      0.00003      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00148      0.00000      0.00000      0.12448      1.84992      0.00479      0.64609      1.20862      1.85471      0.12448 
     850        1    2.160e-02      0.00393      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00263      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00130      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00393      0.00000      0.00393      0.00000      0.00393      0.00000 
     850       50    2.160e-02     11.21316      0.05110      0.00000      0.01109      0.00000      0.12461      0.00218      0.01020      0.00000      0.24602      0.00000      0.01263      0.00000      0.81069      0.03232      0.24401      0.00089      1.17602      0.00193      0.17112      0.00000      5.22099      0.04025      1.09561      0.03010      0.00000      0.00000      0.00000      0.00000      0.00898      0.00000      0.00000      0.00000      0.21979      0.00000      0.04319      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.23600      0.01026      0.03575      0.00000      1.37742      9.28177      0.55397      8.18115      1.65459      9.83574      1.37742 
     850      100    2.160e-02     14.37866      0.09148      0.00000      0.00475      0.00000      0.19372      0.00765      0.06464      0.00000      0.11108      0.00000      0.02065      0.00092      0.89761      0.00236      0.24965      0.00412      1.45727      0.00341      0.30862      0.00180      6.33226      0.05964      1.76568      0.01076      0.00000      0.00000      0.00000      0.00000      0.00179      0.00000      0.00000      0.00000      0.36204      0.00000      0.05182      0.00000      0.00000      0.00000      0.00000      0.00000      0.00310      0.00000      0.00000      0.00000      0.38827      0.00156      0.08612      0.00000      1.89588     11.58808      0.89470      9.91324      2.56954     12.48278      1.89588 
     850      150    2.160e-02     15.22675      0.02899      0.00225      0.01671      0.00000      0.13509      0.00259      0.08221      0.00067      0.22625      0.00410      0.04963      0.00215      0.91501      0.01501      0.38333      0.00389      1.22159      0.00000      0.42981      0.01879      6.15773      0.09035      2.40267      0.05266      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00152      0.00000      0.30129      0.00424      0.06045      0.00774      0.00000      0.00000      0.00081      0.00000      0.00000      0.00000      0.00081      0.00000      0.43234      0.01659      0.07601      0.00097      2.08250     12.24148      0.90277      9.55342      3.59083     13.14425      2.08250 
     850      200    2.160e-02     12.67468      0.07646      0.00000      0.01248      0.00909      0.14499      0.00286      0.02762      0.01128      0.14911      0.01350      0.03088      0.00483      0.60976      0.00857      0.42908      0.03004      0.99694      0.03691      0.44177      0.02660      4.62755      0.16962      2.40899      0.15603      0.00000      0.00000      0.00000      0.00000      0.00403      0.00000      0.00000      0.00000      0.30195      0.02658      0.08190      0.00446      0.00000      0.00000      0.00065      0.00000      0.00000      0.00000      0.00053      0.00000      0.32514      0.00186      0.12680      0.00689      1.36895     10.42495      0.88078      7.49583      3.80991     11.30573      1.36895 
     850      250    2.160e-02     10.92365      0.01244      0.00315      0.03076      0.00204      0.09940      0.00408      0.06140      0.01184      0.07565      0.00576      0.04453      0.01155      0.56109      0.05591      0.34038      0.07062      0.81535      0.03267      0.43069      0.08131      3.95029      0.21431      2.15233      0.30728      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00134      0.00000      0.15367      0.00791      0.05073      0.01156      0.00001      0.00000      0.00000      0.00000      0.00107      0.00000      0.00000      0.00000      0.22095      0.00250      0.06328      0.01139      1.02441      9.37484      0.52441      6.21620      3.68304      9.89925      1.02441 
     850      300    2.160e-02      9.41701      0.01054      0.00323      0.02489      0.00126      0.06786      0.02655      0.06098      0.04678      0.16796      0.00665      0.08606      0.00745      0.39321      0.02737      0.32769      0.12712      0.58017      0.04871      0.43337      0.08180      2.53336      0.38577      2.06874      0.52756      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.11010      0.00245      0.03948      0.02321      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00063      0.00000      0.12245      0.02067      0.08649      0.03597      0.93048      8.04508      0.44144      4.50706      3.97946      8.48652      0.93048 
     850      350    2.160e-02      7.99424      0.01364      0.00254      0.00976      0.01799      0.03764      0.00527      0.02788      0.01654      0.08703      0.03811      0.07793      0.01904      0.34606      0.05894      0.25746      0.08390      0.42813      0.07110      0.34278      0.14328      2.62955      0.32509      1.53213      0.52972      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.06693      0.00140      0.08805      0.01073      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00078      0.00000      0.04109      0.04006      0.07618      0.00742      0.56009      7.10150      0.33264      4.19258      3.24156      7.43415      0.56009 
     850      400    2.160e-02      6.73925      0.02134      0.00190      0.00778      0.00546      0.03641      0.03035      0.01307      0.03494      0.07982      0.01372      0.05303      0.06932      0.32800      0.06476      0.26923      0.16564      0.31315      0.09712      0.32865      0.09235      1.49589      0.29073      1.31977      0.76566      0.00000      0.00000      0.00000      0.00000      0.00000      0.00034      0.00000      0.00081      0.06982      0.03621      0.04972      0.02308      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04232      0.01779      0.06789      0.02967      0.50352      5.89809      0.33764      2.93965      3.29608      6.23573      0.50352 
     850      450    2.160e-02      5.59975      0.02906      0.00142      0.02472      0.00095      0.03092      0.00512      0.03055      0.01077      0.07316      0.01691      0.08662      0.02244      0.26112      0.09044      0.31175      0.22376      0.24199      0.07502      0.16401      0.12559      1.26366      0.36794      1.07254      0.64111      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.04592      0.00126      0.01868      0.02599      0.00000      0.00505      0.00008      0.00000      0.00000      0.00218      0.00001      0.00000      0.03696      0.01757      0.03267      0.01250      0.22931      5.17157      0.19888      2.56571      2.80473      5.37044      0.22931 
     850      500    2.160e-02      4.69937      0.02356      0.00141      0.01191      0.00489      0.01836      0.00627      0.02581      0.02286      0.09739      0.01243      0.09276      0.06737      0.26710      0.10722      0.30458      0.22721      0.09615      0.05230      0.16899      0.12996      0.66326      0.40429      0.77974      0.52575      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00078      0.04557      0.03124      0.00520      0.06082      0.00000      0.00000      0.00000      0.00000      0.00000      0.00000      0.00948      0.00000      0.09420      0.01788      0.01283      0.04229      0.26753      4.11156      0.32029      1.93862      2.49322      4.43185      0.26753 
